receiver_i,label_i,indegree,correct_joint,CE_joint,CE_text_all,CE_visual_all,CE_null_all,CE_exact_os,CE_first_os,CE_second_os,dCE_text_all,dCE_visual_all,dCE_null_all,dCE_exact_os,dCE_first_os,dCE_second_os,G_local_exact,G_local_first,G_global_exact,G_global_first,G_global_second
8644,12,4,True,0.12015582,0.43864068,0.13948615,0.47429779,0.12015582,0.12066829,0.12015582,0.31848487,0.01933033,0.35414198,0.00000000,0.00051247,0.00000000,0.00000000,-0.00051258,0.00000000,-0.00051247,0.00000000
14477,16,1,False,3.80592108,3.92492533,4.26561880,4.28631830,3.80592108,3.80592108,3.80592108,0.11900425,0.45969772,0.48039722,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
887,1,10,True,0.01012546,0.04077160,0.01893188,0.06071482,0.00732498,0.00717361,0.00732498,0.03064614,0.00880642,0.05058936,-0.00280048,-0.00295185,-0.00280048,0.00357023,0.00352043,0.00280048,0.00295185,0.00280048
9640,12,4,True,0.04616430,0.12457088,0.09372433,0.21486957,0.04616430,0.04616430,0.04616430,0.07840658,0.04756003,0.16870528,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6384,10,1,True,0.00614693,0.02138824,0.00716308,0.02455185,0.00614693,0.00614693,0.00716308,0.01524131,0.00101615,0.01840492,0.00000000,0.00000000,0.00101615,0.00000000,0.00000000,0.00000000,0.00000000,-0.00101615
8044,9,2,True,0.62165153,1.24158764,0.26261151,0.61984307,0.26261151,0.26261151,0.26261151,0.61993611,-0.35904002,-0.00180846,-0.35904002,-0.35904002,-0.35904002,0.41731772,0.41731772,0.35904002,0.35904002,0.35904002
5202,7,5,True,0.07655657,0.74842823,0.05018594,0.42361629,0.04126074,0.04126074,0.04126074,0.67187166,-0.02637063,0.34705973,-0.03529583,-0.03529583,-0.03529583,0.05232442,0.05232442,0.03529583,0.03529583,0.03529583
13276,15,19,True,0.00401441,0.25667417,0.00524028,0.21906094,0.00257744,0.00257744,0.00257744,0.25265977,0.00122587,0.21504653,-0.00143697,-0.00143697,-0.00143697,0.00170389,0.00170389,0.00143697,0.00143697,0.00143697
7265,10,1,True,0.00568808,0.01135270,0.00600925,0.01188896,0.00568808,0.00568808,0.00568808,0.00566463,0.00032117,0.00620088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10390,12,7,True,0.00440508,0.03461917,0.02494075,0.11060029,0.00440508,0.00440508,0.00440508,0.03021409,0.02053567,0.10619521,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14732,16,2,True,0.44576222,0.69479483,0.54618919,0.68565112,0.31245005,0.31245005,0.31245005,0.24903262,0.10042697,0.23988891,-0.13331217,-0.13331217,-0.13331217,0.13331196,0.13331196,0.13331217,0.13331217,0.13331217
16929,17,1,False,1.59110498,1.53422856,1.74559867,1.68269062,1.53422856,1.53422856,1.53422856,-0.05687642,0.15449369,0.09158564,-0.05687642,-0.05687642,-0.05687642,0.05687523,0.05687523,0.05687642,0.05687642,0.05687642
8375,12,14,True,0.00064054,0.00744675,0.00567089,0.03961605,0.00057192,0.00057002,0.00057192,0.00680620,0.00503034,0.03897551,-0.00006862,-0.00007053,-0.00006862,0.00008220,0.00007291,0.00006862,0.00007053,0.00006862
1576,1,1,True,0.05954100,0.04680007,0.05977549,0.04688163,0.04680007,0.04680007,0.04680007,-0.01274093,0.00023449,-0.01265937,-0.01274093,-0.01274093,-0.01274093,0.01274093,0.01274093,0.01274093,0.01274093,0.01274093
1738,1,4,True,0.00646132,0.12649305,0.02450917,0.66470307,0.00646132,0.00646132,0.01094976,0.12003173,0.01804784,0.65824175,0.00000000,0.00000000,0.00448844,0.00000000,0.00000000,0.00000000,0.00000000,-0.00448844
9393,12,1,True,0.82411885,0.42138144,0.86490709,0.45148838,0.42138144,0.42138144,0.42138144,-0.40273741,0.04078823,-0.37263048,-0.40273741,-0.40273741,-0.40273741,0.40273649,0.40273649,0.40273741,0.40273741,0.40273741
13778,15,1,True,0.07704309,0.17139661,0.07333541,0.16039735,0.07333541,0.07333541,0.07333541,0.09435353,-0.00370768,0.08335426,-0.00370768,-0.00370768,-0.00370768,0.00370768,0.00370768,0.00370768,0.00370768,0.00370768
9562,12,5,True,0.06707752,0.11995907,0.15806198,0.25076193,0.06698633,0.06698633,0.06698633,0.05288155,0.09098446,0.18368441,-0.00009120,-0.00009120,-0.00009120,0.00009120,0.00009120,0.00009120,0.00009120,0.00009120
13548,15,11,True,0.03783035,1.89071405,0.04536784,1.97567081,0.03406790,0.03406790,0.03406790,1.85288370,0.00753750,1.93784046,-0.00376245,-0.00376245,-0.00376245,0.00385057,0.00385057,0.00376245,0.00376245,0.00376245
8073,10,1,True,0.01530510,0.03870141,0.01639654,0.04135237,0.01530510,0.01530510,0.01530510,0.02339631,0.00109145,0.02604727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2718,3,1,True,0.35479701,0.32189775,0.68209147,0.63305175,0.32189775,0.32189775,0.32189775,-0.03289926,0.32729447,0.27825475,-0.03289926,-0.03289926,-0.03289926,0.03289917,0.03289917,0.03289926,0.03289926,0.03289926
6275,8,2,True,0.00497745,0.01122929,0.00482027,0.01072016,0.00482027,0.00482027,0.00482027,0.00625184,-0.00015718,0.00574271,-0.00015718,-0.00015718,-0.00015718,0.00017260,0.00017260,0.00015718,0.00015718,0.00015718
10839,13,22,True,0.00001299,0.07950120,0.00016152,0.06098067,0.00001061,0.00001025,0.00001025,0.07948821,0.00014852,0.06096768,-0.00000238,-0.00000274,-0.00000274,0.00000310,0.00000310,0.00000238,0.00000274,0.00000274
7019,11,1,False,1.10615706,1.15849197,1.10189152,1.15415907,1.10189152,1.10189152,1.10189152,0.05233490,-0.00426555,0.04800200,-0.00426555,-0.00426555,-0.00426555,0.00426507,0.00426507,0.00426555,0.00426555,0.00426555
12596,14,3,True,0.04067935,0.10089309,0.04026115,0.09998311,0.03844632,0.03844632,0.03844632,0.06021373,-0.00041820,0.05930376,-0.00223304,-0.00223304,-0.00223304,0.00223304,0.00223304,0.00223304,0.00223304,0.00223304
10056,12,2,True,0.11542787,0.16945659,0.15978251,0.21824466,0.11542787,0.11542787,0.11542787,0.05402872,0.04435465,0.10281679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
58,1,1,False,1.90741205,3.12454796,1.64216530,2.64148164,1.64216530,1.64216530,1.64216530,1.21713591,-0.26524675,0.73406959,-0.26524675,-0.26524675,-0.26524675,0.26524770,0.26524770,0.26524675,0.26524675,0.26524675
8203,9,7,False,7.33938837,4.59569216,8.41914654,5.58495140,4.59569216,4.59569216,4.59569216,-2.74369621,1.07975817,-1.75443697,-2.74369621,-2.74369621,-2.74369621,2.83608866,2.83608866,2.74369621,2.74369621,2.74369621
3405,3,2,True,0.25288966,0.19765867,1.38749290,1.13103485,0.19765867,0.19765867,0.19530281,-0.05523099,1.13460326,0.87814522,-0.05523099,-0.05523099,-0.05758685,0.05842853,0.05842853,0.05523099,0.05523099,0.05758685
3872,8,6,True,0.10397408,0.61584520,0.08497179,0.42134544,0.08497179,0.08497179,0.08497179,0.51187110,-0.01900230,0.31737137,-0.01900230,-0.01900230,-0.01900230,0.03582814,0.03582814,0.01900230,0.01900230,0.01900230
15611,17,5,True,0.43759266,1.29556298,0.54504836,1.38783944,0.41557994,0.41557994,0.41557994,0.85797036,0.10745570,0.95024681,-0.02201271,-0.02201271,-0.02201271,0.02965686,0.02965686,0.02201271,0.02201271,0.02201271
11616,13,1,True,0.00002122,0.07098944,0.00042227,0.04510818,0.00002122,0.00002122,0.04510818,0.07096823,0.00040105,0.04508696,0.00000000,0.00000000,0.04508696,0.00000000,0.00000000,0.00000000,0.00000000,-0.04508696
298,0,7,True,0.01198095,0.31359807,0.02894645,0.38148439,0.01079045,0.01079045,0.01629874,0.30161712,0.01696550,0.36950344,-0.00119050,-0.00119050,0.00431778,0.00119038,0.00119038,0.00119050,0.00119050,-0.00431778
4145,7,1,True,0.21943624,0.15581550,0.26517636,0.18374097,0.15581550,0.15581550,0.15581550,-0.06362075,0.04574011,-0.03569527,-0.06362075,-0.06362075,-0.06362075,0.06362016,0.06362016,0.06362075,0.06362075,0.06362075
6541,11,3,True,0.09488009,0.08431589,0.09746794,0.08553313,0.08356418,0.08356418,0.08356418,-0.01056420,0.00258785,-0.00934695,-0.01131591,-0.01131591,-0.01131591,0.01152787,0.01152787,0.01131591,0.01131591,0.01131591
8867,12,7,True,0.04782929,0.21667661,0.10439697,0.36658141,0.04416011,0.04416011,0.07205741,0.16884732,0.05656768,0.31875211,-0.00366917,-0.00366917,0.02422813,0.00386046,0.00386046,0.00366917,0.00366917,-0.02422813
11011,13,21,True,0.00060373,0.56878531,0.00062339,0.20216341,0.00054023,0.00054023,0.00054023,0.56818157,0.00001966,0.20155968,-0.00006350,-0.00006350,-0.00006350,0.00072271,0.00072271,0.00006350,0.00006350,0.00006350
9325,12,2,True,0.26835769,0.21025047,0.41454878,0.29902223,0.11238798,0.12079275,0.12079275,-0.05810723,0.14619109,0.03066453,-0.15596971,-0.14756495,-0.14756495,0.15596987,0.15569802,0.15596971,0.14756495,0.14756495
10294,12,47,True,0.02876230,0.34419408,0.36904916,0.60080117,0.01373918,0.01433456,0.01373918,0.31543177,0.34028685,0.57203889,-0.01502312,-0.01442774,-0.01502312,0.02538594,0.02536254,0.01502312,0.01442774,0.01502312
2355,3,2,True,0.01629522,0.07739963,0.30154097,0.86204541,0.01393494,0.01393494,0.12051804,0.06110442,0.28524575,0.84575021,-0.00236028,-0.00236028,0.10422282,0.00236040,0.00236040,0.00236028,0.00236028,-0.10422282
11346,13,10,True,0.05718211,1.20780969,0.03678102,0.62755269,0.03171702,0.03171702,0.03171702,1.15062761,-0.02040109,0.57037055,-0.02546509,-0.02546509,-0.02546509,0.06266548,0.06266548,0.02546509,0.02546509,0.02546509
14931,15,8,True,0.09286439,0.56854063,0.12949681,0.74346793,0.06641291,0.06641291,0.06641291,0.47567624,0.03663242,0.65060353,-0.02645148,-0.02645148,-0.02645148,0.02826009,0.02826009,0.02645148,0.02645148,0.02645148
13667,15,4,True,0.14114679,0.45092759,0.22503547,0.66238630,0.11942592,0.11990324,0.11990345,0.30978078,0.08388868,0.52123952,-0.02172087,-0.02124355,-0.02124334,0.02172171,0.02124408,0.02172087,0.02124355,0.02124334
12373,14,1,True,0.14806157,0.15301213,0.14499456,0.15090814,0.14499456,0.14499456,0.14499456,0.00495055,-0.00306702,0.00284657,-0.00306702,-0.00306702,-0.00306702,0.00306702,0.00306702,0.00306702,0.00306702,0.00306702
10197,12,28,True,0.01133762,0.26344359,0.03132071,0.48506552,0.01117259,0.01117259,0.01117259,0.25210598,0.01998309,0.47372791,-0.00016502,-0.00016502,-0.00016502,0.00017009,0.00017009,0.00016502,0.00016502,0.00016502
9805,12,16,True,0.00943216,0.25995779,0.01973938,0.24155198,0.00733871,0.00733871,0.00733871,0.25052562,0.01030722,0.23211983,-0.00209345,-0.00209345,-0.00209345,0.00209165,0.00209165,0.00209345,0.00209345,0.00209345
1828,1,10,True,0.00000179,0.00005925,0.00007820,0.00133723,0.00000083,0.00000083,0.00000632,0.00005746,0.00007641,0.00133544,-0.00000095,-0.00000095,0.00000453,0.00000119,0.00000119,0.00000095,0.00000095,-0.00000453
12001,13,5,False,3.30681801,3.03379822,2.56985092,2.43679094,2.18065786,2.18065786,2.18065786,-0.27301979,-0.73696709,-0.87002707,-1.12616014,-1.12616014,-1.12616014,1.22348475,1.22348475,1.12616014,1.12616014,1.12616014
10968,13,31,True,0.01266555,4.34851837,0.02091006,3.02713060,0.00412091,0.00412091,0.00331341,4.33585262,0.00824451,3.01446509,-0.00854464,-0.00854464,-0.00935214,0.02739877,0.02739877,0.00854464,0.00854464,0.00935214
10599,12,7,True,0.80824828,1.23140574,1.17628348,1.55944312,0.79565370,0.79305077,0.79158616,0.42315745,0.36803520,0.75119483,-0.01259458,-0.01519752,-0.01666212,0.01509249,0.01440948,0.01259458,0.01519752,0.01666212
5020,8,1,True,0.13766101,0.41111317,0.09500097,0.28282025,0.09500097,0.09500097,0.09500097,0.27345216,-0.04266004,0.14515924,-0.04266004,-0.04266004,-0.04266004,0.04266016,0.04266016,0.04266004,0.04266004,0.04266004
4736,7,2,True,0.03123740,0.43262029,0.02663887,0.36333340,0.02663887,0.02663887,0.02663887,0.40138289,-0.00459854,0.33209601,-0.00459854,-0.00459854,-0.00459854,0.00613282,0.00613282,0.00459854,0.00459854,0.00459854
9479,12,2,True,0.67927819,1.04515791,1.35773861,1.70659590,0.67927819,0.67927819,0.67927819,0.36587971,0.67846042,1.02731776,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1823,0,1,True,0.01391766,0.08580209,0.16588216,0.33077407,0.01391766,0.01391766,0.33077407,0.07188444,0.15196450,0.31685641,0.00000000,0.00000000,0.31685641,0.00000000,0.00000000,0.00000000,0.00000000,-0.31685641
800,1,2,True,0.00075753,0.00971471,0.00265460,0.03642176,0.00075753,0.00075753,0.00394922,0.00895718,0.00189708,0.03566424,0.00000000,0.00000000,0.00319170,0.00000000,0.00000000,0.00000000,0.00000000,-0.00319170
5831,8,2,False,0.96289694,1.56607020,0.62254339,1.09146833,0.62254339,0.62254339,0.62254339,0.60317326,-0.34035355,0.12857139,-0.34035355,-0.34035355,-0.34035355,0.36048019,0.36048019,0.34035355,0.34035355,0.34035355
6117,8,3,True,0.90716088,1.08885598,0.34465632,0.45881662,0.27282786,0.27282786,0.27282786,0.18169510,-0.56250453,-0.44834426,-0.63433301,-0.63433301,-0.63433301,0.84070110,0.84070110,0.63433301,0.63433301,0.63433301
13893,16,2,True,0.00832445,0.12025847,0.02825577,0.24124230,0.00832445,0.00832445,0.05617905,0.11193401,0.01993132,0.23291786,0.00000000,0.00000000,0.04785460,0.00000000,0.00000000,0.00000000,0.00000000,-0.04785460
7002,9,2,True,0.00028332,0.00444080,0.00059801,0.00930024,0.00028332,0.00028332,0.00286169,0.00415748,0.00031469,0.00901692,0.00000000,0.00000000,0.00257837,0.00000000,0.00000000,0.00000000,0.00000000,-0.00257837
2256,4,54,False,10.27229500,8.51304436,4.92169333,3.29073191,2.30072260,2.30072236,2.30072260,-1.75925064,-5.35060167,-6.98156309,-7.97157240,-7.97157288,-7.97157240,8.30924129,8.30924129,7.97157240,7.97157288,7.97157240
4541,8,2,False,2.20753837,3.81301594,0.98094612,1.83985567,0.98094612,0.98094612,1.00750983,1.60547757,-1.22659230,-0.36768270,-1.22659230,-1.22659230,-1.20002854,1.34789944,1.34789944,1.22659230,1.22659230,1.20002854
15641,17,1,True,0.00323974,0.07946575,0.00303368,0.09441313,0.00303368,0.00323974,0.07946575,0.07622601,-0.00020606,0.09117339,-0.00020606,0.00000000,0.07622601,0.00020606,0.00000000,0.00020606,0.00000000,-0.07622601
3721,4,5,False,3.97428393,5.03292036,3.24852443,4.08322763,3.24852443,3.24852490,3.24852443,1.05863643,-0.72575951,0.10894370,-0.72575951,-0.72575903,-0.72575951,0.75610948,0.75610948,0.72575951,0.72575903,0.72575951
15275,17,1,False,1.33354688,1.03775716,1.28049695,1.14580011,1.03775716,1.33354688,1.03775716,-0.29578972,-0.05304992,-0.18774676,-0.29578972,0.00000000,-0.29578972,0.29578900,0.00000000,0.29578972,0.00000000,0.29578972
14056,15,8,True,0.00259741,0.22182871,0.00578491,0.42097923,0.00255140,0.00255140,0.00255140,0.21923131,0.00318750,0.41838181,-0.00004602,-0.00004602,-0.00004602,0.00004602,0.00004602,0.00004602,0.00004602,0.00004602
9134,12,31,True,0.00091785,0.00899218,0.00430004,0.04093513,0.00090701,0.00090701,0.00090701,0.00807433,0.00338219,0.04001728,-0.00001084,-0.00001084,-0.00001084,0.00001084,0.00001084,0.00001084,0.00001084,0.00001084
15827,17,12,True,0.15958163,2.15871739,0.12941815,0.92385387,0.09153988,0.09153988,0.09153988,1.99913573,-0.03016348,0.76427221,-0.06804175,-0.06804175,-0.06804175,0.11292019,0.11292019,0.06804175,0.06804175,0.06804175
3957,8,1,True,0.34914476,0.69051909,0.34130874,0.65666658,0.34130874,0.34130874,0.34130874,0.34137434,-0.00783601,0.30752182,-0.00783601,-0.00783601,-0.00783601,0.00783688,0.00783688,0.00783601,0.00783601,0.00783601
8141,9,9,True,0.17428809,0.69704843,0.58694607,0.90276837,0.14870152,0.15190242,0.14870152,0.52276033,0.41265798,0.72848028,-0.02558658,-0.02238567,-0.02558658,0.02301760,0.02238430,0.02558658,0.02238567,0.02558658
6166,7,1,True,0.24497141,0.27672935,0.32864150,0.36755192,0.24497141,0.24497141,0.24497141,0.03175794,0.08367009,0.12258051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4453,8,2,True,0.43031597,0.93911034,0.40590465,0.87140089,0.40590465,0.39627016,0.40590465,0.50879437,-0.02441132,0.44108492,-0.02441132,-0.03404582,-0.02441132,0.03415835,0.03404501,0.02441132,0.03404582,0.02441132
10939,13,12,True,0.00027760,0.16978680,0.00046969,0.08858133,0.00025651,0.00018523,0.00027975,0.16950920,0.00019209,0.08830373,-0.00002109,-0.00009237,0.00000215,0.00034097,0.00033930,0.00002109,0.00009237,-0.00000215
13194,16,75,True,0.00002694,0.36040241,0.00388641,0.13004743,0.00000644,0.00000644,0.00000644,0.36037546,0.00385947,0.13002048,-0.00002050,-0.00002050,-0.00002050,0.00003743,0.00003743,0.00002050,0.00002050,0.00002050
14813,16,28,True,0.03460420,0.58072138,0.07663696,0.50405473,0.02561920,0.02546047,0.02561920,0.54611719,0.04203275,0.46945053,-0.00898500,-0.00914374,-0.00898500,0.01211309,0.01210181,0.00898500,0.00914374,0.00898500
6511,10,15,True,0.00005472,0.04609748,0.00010526,0.07796458,0.00005388,0.00005388,0.00005388,0.04604276,0.00005054,0.07790986,-0.00000083,-0.00000083,-0.00000083,0.00000095,0.00000095,0.00000083,0.00000083,0.00000083
10904,13,1,True,0.22737320,0.17887549,0.28938243,0.25465679,0.17887549,0.22737320,0.17887549,-0.04849771,0.06200923,0.02728359,-0.04849771,0.00000000,-0.04849771,0.04849809,0.00000000,0.04849771,0.00000000,0.04849771
10976,13,4,True,0.00203153,0.04385941,0.00659113,0.07084808,0.00203153,0.00203153,0.00312947,0.04182788,0.00455960,0.06881655,0.00000000,0.00000000,0.00109794,0.00000000,0.00000000,0.00000000,0.00000000,-0.00109794
2871,4,5,False,2.72348094,2.38611722,2.45355415,1.89471102,0.93630987,0.93836713,0.93630987,-0.33736372,-0.26992679,-0.82876992,-1.78717113,-1.78511381,-1.78717113,1.86975646,1.86904430,1.78717113,1.78511381,1.78717113
20,1,1,False,2.06901956,1.99557233,2.74755621,2.66531754,1.99557233,2.06901956,1.99557233,-0.07344723,0.67853665,0.59629798,-0.07344723,0.00000000,-0.07344723,0.07344747,0.00000000,0.07344723,0.00000000,0.07344723
16932,18,35,False,2.08882141,3.42189622,2.18472672,3.38779449,1.51549149,1.51549125,1.51549125,1.33307481,0.09590530,1.29897308,-0.57332993,-0.57333016,-0.57333016,0.65916610,0.65916610,0.57332993,0.57333016,0.57333016
14821,16,21,True,0.04329288,0.06030907,0.13816439,0.15341468,0.01664571,0.01664571,0.01664571,0.01701619,0.09487151,0.11012180,-0.02664717,-0.02664717,-0.02664717,0.04206140,0.04206140,0.02664717,0.02664717,0.02664717
14175,16,6,True,0.10478126,0.15114635,0.23167165,0.29705006,0.09824742,0.09824742,0.09824742,0.04636510,0.12689039,0.19226880,-0.00653383,-0.00653383,-0.00653383,0.00701114,0.00701114,0.00653383,0.00653383,0.00653383
16474,17,4,False,5.34993744,3.25822043,3.64328432,1.84918833,1.84918833,1.84918833,1.84918833,-2.09171700,-1.70665312,-3.50074911,-3.50074911,-3.50074911,-3.50074911,3.96635270,3.96635270,3.50074911,3.50074911,3.50074911
8769,12,11,True,0.00494400,0.01328662,0.01247837,0.03392525,0.00464313,0.00464313,0.00464313,0.00834262,0.00753437,0.02898125,-0.00030087,-0.00030087,-0.00030087,0.00030087,0.00030087,0.00030087,0.00030087,0.00030087
3382,6,1,False,2.48811460,3.09982276,2.17629337,2.71322131,2.17629337,2.17629337,2.17629337,0.61170816,-0.31182122,0.22510672,-0.31182122,-0.31182122,-0.31182122,0.31182289,0.31182289,0.31182122,0.31182122,0.31182122
12838,14,1,True,0.35364881,0.27577618,0.32854936,0.25496206,0.25496206,0.25496206,0.25496206,-0.07787263,-0.02509946,-0.09868675,-0.09868675,-0.09868675,-0.09868675,0.09868699,0.09868699,0.09868675,0.09868675,0.09868675
10932,13,27,False,1.93818784,4.71397543,1.11679673,3.34733462,0.31013143,0.31013143,0.31013143,2.77578759,-0.82139111,1.40914679,-1.62805641,-1.62805641,-1.62805641,2.53116989,2.53116989,1.62805641,1.62805641,1.62805641
6242,8,1,True,0.07272826,0.08320829,0.05974371,0.06898183,0.05974371,0.05974371,0.05974371,0.01048003,-0.01298455,-0.00374644,-0.01298455,-0.01298455,-0.01298455,0.01298466,0.01298466,0.01298455,0.01298455,0.01298455
10963,13,17,True,0.00414845,0.50494993,0.06700027,0.54318351,0.00360838,0.00380946,0.00360838,0.50080150,0.06285182,0.53903508,-0.00054007,-0.00033899,-0.00054007,0.00072990,0.00072978,0.00054007,0.00033899,0.00054007
194,0,1,True,0.78633851,0.92247295,1.90074122,1.88699150,0.78633851,0.78633851,0.78633851,0.13613445,1.11440277,1.10065293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3716,5,4,True,0.75785661,0.98935682,1.42333829,1.14985228,0.35550654,0.35550654,0.35550654,0.23150021,0.66548169,0.39199567,-0.40235007,-0.40235007,-0.40235007,0.48404533,0.48404533,0.40235007,0.40235007,0.40235007
14177,15,1,False,2.59997463,1.87860155,1.60636759,1.21936619,1.21936619,1.21936619,1.21936619,-0.72137308,-0.99360704,-1.38060844,-1.38060844,-1.38060844,-1.38060844,1.38060784,1.38060784,1.38060844,1.38060844,1.38060844
