dataset,train_seed,analysis_seed,receiver_i,neighbor_j,edge_id,label_i,label_j,degree_i,degree_j,edge_norm,receiver_degree_bin,receiver_correct_full,full_confidence,sim_text,sim_visual,L_null,L_text,L_visual,L_joint,Q_text,Q_visual,Q_joint,S_exact,S_norm,Q_text_1,Q_visual_1,Q_joint_1,Q_text_2,Q_visual_2,Q_joint_2,S_second,best_exact,best_first,best_second
Grocery,42,12345,9218,9641,74467,12,12,9,5,0.14907120168209076,2,True,0.9906602501869202,0.9110410213470459,0.8263323307037354,0.010045802220702171,0.009202564135193825,0.011250627227127552,0.009383621625602245,0.0008432380855083466,-0.0012048250064253807,0.000662180595099926,0.0010237675160169601,0.3777386248111725,0.0011119702031070228,6.295983912196854e-05,0.0011749300422289905,0.0008158586345753194,-0.001064852459203056,0.0006478755154832386,0.0008968693401109752,1,3,1
Grocery,42,12345,7021,14510,125213,11,16,48,7,0.054554469883441925,3,False,0.5524613261222839,0.8843494057655334,0.8507595062255859,15.530342102050781,15.528045654296875,15.640743255615234,15.636954307556152,0.00229644775390625,-0.11040115356445312,-0.1066122055053711,0.0014925003051757812,0.006805442273616791,0.005482033126894902,-0.10940971751242833,-0.10392768438553342,0.002232491222795437,-0.11041610324660016,-0.10663912304733854,0.0015444889764661823,1,1,1
Grocery,42,12345,13588,13723,116986,15,15,22,21,0.04652421176433563,3,True,0.9957550764083862,0.9021438360214233,0.9533874988555908,0.005323401652276516,0.005283914972096682,0.0042847259901463985,0.004253982566297054,3.9486680179834366e-05,0.0010386756621301174,0.0010694190859794617,-8.743256330490112e-06,-0.004071191418915987,3.9911268693758e-05,0.0011646868034850821,0.0012045980721788407,3.960030035540674e-05,0.0010283093827163053,0.0010577322214044794,-1.017746166723254e-05,3,3,3
Grocery,42,12345,11528,11784,99173,13,13,5,7,0.16903084516525269,2,True,0.9998587369918823,0.9922858476638794,0.45104724168777466,0.0005888396990485489,0.0005895545473322272,0.0001501924270996824,0.00014125302550382912,-7.148482836782932e-07,0.0004386472865007818,0.0004475866735447198,9.654235327616334e-06,0.010884649120271206,1.981151504080691e-05,0.0008235299489857406,0.0008433414640265476,-1.1037202799262954e-06,0.0002283233619357559,0.00023633333418882107,9.113692532991476e-06,3,3,3
Grocery,42,12345,6604,6443,44043,9,9,7,31,0.0678844228386879,2,True,0.9965399503707886,0.9654768705368042,0.818683385848999,0.003984014969319105,0.003651975654065609,0.003794851480051875,0.003466075984761119,0.00033203931525349617,0.00018916348926723003,0.0005179389845579863,-3.2638199627399445e-06,-0.003140849992632866,0.0003662311007998092,0.0002039733292215208,0.0005702044300213303,0.00032996836927893874,0.00018861522728507148,0.000512877207912336,-5.706388651674201e-06,3,3,3
Grocery,42,12345,2977,2833,12493,3,3,16,19,0.05735393241047859,3,True,0.9845167994499207,0.9308900237083435,0.8340903520584106,0.020008748397231102,0.016919201239943504,0.018455922603607178,0.015604302287101746,0.0030895471572875977,0.0015528257936239243,0.004404446110129356,-0.00023792684078216553,-0.026299472898244858,0.0033535449864637943,0.0016160553538786355,0.00496960034034243,0.0030751531867172542,0.0015513252527223653,0.004358084648762849,-0.0002683937906767706,3,3,3
Grocery,42,12345,15676,15445,133092,18,18,4,2,0.3535533845424652,1,True,0.9987271428108215,0.7571989297866821,0.9497666358947754,0.009235518053174019,0.008946453221142292,0.0013141338713467121,0.0012736550997942686,0.00028906483203172684,0.007921384647488594,0.007961862720549107,-0.0002485867589712143,-0.015371124260127544,0.00042572627437614493,0.019742842752108927,0.020168569026485075,0.000284092147385468,-0.0032474834460809454,-0.0038425092619777355,-0.0008791179632822582,3,3,1
Grocery,42,12345,8181,7588,53598,10,10,24,13,0.05661385506391525,3,True,0.9999679327011108,0.8871760964393616,0.9050748348236084,4.565611743601039e-05,4.076874756719917e-05,3.6000557884108275e-05,3.2066785934148356e-05,4.88736986881122e-06,9.655559551902115e-06,1.3589331501862034e-05,-9.535979188513011e-07,-0.03388490527868271,5.1429916602655766e-06,1.0948334596999727e-05,1.6091326257265296e-05,4.821924738772124e-06,9.512428689953864e-06,1.3227283141937543e-05,-1.1070702867884453e-06,3,3,3
Grocery,42,12345,14324,14692,126982,16,16,26,10,0.06201736629009247,3,True,0.9900769591331482,0.9296702742576599,0.598896861076355,0.013510576449334621,0.011783165857195854,0.01150544174015522,0.009972628206014633,0.0017274105921387672,0.0020051347091794014,0.0035379482433199883,-0.0001945970579981804,-0.026765279471874237,0.0018914481266971814,0.0022390501554670488,0.00413049828216423,0.0017169223601015283,0.0019805308958894285,0.0034676421305793515,-0.00022981112541160527,3,3,3
Grocery,42,12345,9830,9876,77394,12,12,3,5,0.25819888710975647,1,True,0.9370172023773193,0.9175329208374023,0.8825694918632507,0.11186720430850983,0.09424346685409546,0.0752234235405922,0.06505364924669266,0.017623737454414368,0.03664378076791763,0.04681355506181717,-0.0074539631605148315,-0.07374241948127747,0.020645584249819143,0.07029290265438433,0.09093848690420346,0.017120796677034148,0.018564585745177775,0.01911115974083237,-0.016574222681379553,3,3,3
Grocery,42,12345,13058,14907,129157,15,15,7,43,0.05763904005289078,2,True,0.9420874118804932,0.415170282125473,0.9415391087532043,0.09021535515785217,0.08456732332706451,0.06370271742343903,0.05965724214911461,0.005648031830787659,0.026512637734413147,0.030558113008737564,-0.0016025565564632416,-0.025551460683345795,0.0058574469970545506,0.03162764707207205,0.0374850940691266,0.005642741609246279,0.025875880562434953,0.029567897046285686,-0.001950725125395545,3,3,3
Grocery,42,12345,16082,15176,131708,19,19,4,1,0.5,1,True,0.983781099319458,0.9678725004196167,0.9576901197433472,0.1135261133313179,0.11764654517173767,0.020367173478007317,0.016351863741874695,-0.004120431840419769,0.09315893799066544,0.0971742495894432,0.00813574343919754,0.04183898866176605,0.006692284221300377,0.23425329662814362,0.24094558084944406,-0.0032639837819970607,-0.05262132660137228,-0.03220419636110339,0.023681114022265956,3,3,0
Grocery,42,12345,12177,12394,105136,14,14,2,74,0.08219949156045914,1,True,0.8719816207885742,0.9260007739067078,0.922973096370697,0.1815577745437622,0.16492019593715668,0.1507333517074585,0.13698692619800568,0.01663757860660553,0.03082442283630371,0.04457084834575653,-0.00289115309715271,-0.03141435608267784,0.01758618470640683,0.0345116196000961,0.05209780430650292,0.016604850570124754,0.030513014965550624,0.04375446631374449,-0.00336339922193089,3,3,3
Grocery,42,12345,4781,5427,36010,7,7,2,2,0.5,1,True,0.9859697818756104,0.8218135237693787,0.8887107968330383,0.0904129222035408,0.051208388060331345,0.026917871087789536,0.014129598625004292,0.03920453414320946,0.06349505484104156,0.07628332078456879,-0.026416268199682236,-0.1475909948348999,0.05583300917636999,0.12299283258146676,0.17882584175783672,0.03482097663124549,0.02741267358830561,-0.005917328510349651,-0.06815097872990075,3,3,1
Grocery,42,12345,4079,10768,87910,8,13,2,378,0.036369647830724716,1,True,0.9746107459068298,0.8046214580535889,0.7095574736595154,0.02418329007923603,0.026300331577658653,0.02358292043209076,0.025717148557305336,-0.0021170414984226227,0.0006003696471452713,-0.0015338584780693054,-1.718662679195404e-05,-0.00404269527643919,-0.001997528861668466,0.0007287789773584422,-0.0012687498843100239,-0.002111609111879398,0.0006015826040303982,-0.001510880198217599,-8.536903685991883e-07,2,2,2
Grocery,42,12345,10413,9389,71971,12,12,10,175,0.023904573172330856,3,True,0.9768460988998413,0.8215800523757935,0.8559257984161377,0.025235919281840324,0.02445879578590393,0.02416827902197838,0.02342619188129902,0.0007771234959363937,0.001067640259861946,0.0018097274005413055,-3.50363552570343e-05,-0.009587178938090801,0.0008053138768031915,0.0010981240189181008,0.0019034378957212919,0.0007762795752493404,0.0010667822120195563,0.001805616876227041,-3.7444911041855647e-05,3,3,3
Grocery,42,12345,1476,6586,45187,1,9,2,99,0.07106690853834152,1,False,0.8986251950263977,0.9051710367202759,0.6857826709747314,4.194314956665039,4.220716953277588,4.823918342590332,4.866320610046387,-0.026401996612548828,-0.629603385925293,-0.6720056533813477,-0.01600027084350586,-0.012048296630382538,-0.022341514424201764,-0.6030858871291849,-0.6254274015533865,-0.02662096235161382,-0.6332018003633324,-0.6808528702616297,-0.02103010754668344,0,0,0
Grocery,42,12345,1558,1574,6536,1,1,3,3,0.3333333432674408,1,True,0.9922864437103271,0.9900581240653992,0.9275020360946655,0.02042919583618641,0.006183777004480362,0.028896307572722435,0.007743460591882467,0.014245418831706047,-0.008467111736536026,0.012685734778642654,0.006907427683472633,0.19513456523418427,0.025749299326690987,-0.005572871969277839,0.02017642735741314,0.008701784750668975,-0.008512599886831985,0.009778773872937128,0.009589589009100138,1,1,3
Grocery,42,12345,13747,13744,117213,15,15,5,9,0.14907120168209076,2,True,0.9981196522712708,0.9990290403366089,0.985053539276123,0.005785742308944464,0.0050193252973258495,0.002179510658606887,0.0018820922123268247,0.0007664170116186142,0.003606231650337577,0.003903650213032961,-0.00046899844892323017,-0.05666758492588997,0.000830659098172577,0.0057272664892587845,0.006557925587431361,0.0007624799974133428,0.002817729566959309,0.0027862275834475373,-0.0007939819809251146,3,3,2
Grocery,42,12345,6326,2203,9576,9,3,4,13,0.1386750489473343,1,True,0.6449857354164124,0.6295681595802307,0.8990347385406494,0.32496318221092224,0.4472942054271698,0.31819334626197815,0.4385271370410919,-0.12233102321624756,0.006769835948944092,-0.11356395483016968,0.001997232437133789,0.008230416104197502,-0.10665404789471168,0.006896368315582657,-0.09975767957912907,-0.12152547390625093,0.00675037523921899,-0.11292517296883617,0.0018499256981957717,2,2,2
Grocery,42,12345,14509,13901,118813,16,16,3,40,0.09128709137439728,1,True,0.9897421598434448,0.9030478596687317,0.8072061538696289,0.01654828153550625,0.013581727631390095,0.012767949141561985,0.01031083520501852,0.0029665539041161537,0.0037803323939442635,0.006237446330487728,-0.0005094399675726891,-0.0392349436879158,0.0034074842586156546,0.0046036221001948385,0.008011106358810494,0.002920261959763724,0.0036227960285230175,0.005872015399934828,-0.0006710425883519138,3,3,3
Grocery,42,12345,5982,5413,35855,7,7,12,140,0.024397501721978188,3,True,0.9710614085197449,0.8855026960372925,0.5194416046142578,0.030383987352252007,0.030524134635925293,0.029240330681204796,0.02936558984220028,-0.00014014728367328644,0.0011436566710472107,0.0010183975100517273,1.488812267780304e-05,0.006466879043728113,-0.00013756633070284533,0.0011804657408316123,0.0010428994101287668,-0.00014003629675313578,0.0011430761881652516,0.0010181496463394567,1.5109754927340822e-05,2,2,2
Grocery,42,12345,15528,15502,133429,19,19,3,3,0.3333333432674408,1,True,0.9933144450187683,0.876075029373169,0.8610801696777344,0.01664571464061737,0.020101523026823997,0.0054865493439137936,0.006708007305860519,-0.003455808386206627,0.01115916483104229,0.009937707334756851,0.0022343508899211884,0.09100228548049927,-0.002757728930756946,0.018809791689074144,0.0160520627583172,-0.003391074550674205,0.007828437426630183,0.007165099042031019,0.0027277361660750406,2,2,2
Grocery,42,12345,15582,16846,140508,17,17,1,1,1.0,0,True,0.8762402534484863,0.9668439626693726,0.7298973202705383,1.5915719270706177,0.6647735238075256,0.30750590562820435,0.132114976644516,0.926798403263092,1.2840659618377686,1.4594569206237793,-0.7514074444770813,-0.2047252506017685,1.8711282049161708,2.8195476538787387,4.6906758587949104,0.9197588971963411,1.0100123965040713,1.1600510917133415,-0.7697202019870708,3,3,3
Grocery,42,12345,10601,16604,139136,12,19,2,3,0.40824827551841736,1,False,0.5905326008796692,0.9658446907997131,0.6934934854507446,0.360142320394516,0.22533755004405975,1.7010242938995361,1.2879414558410645,0.13480477035045624,-1.3408819437026978,-0.9277991056442261,0.278278112411499,0.11578105390071869,0.1760607869999866,-0.4331469758245753,-0.25708618882458867,0.12785738859991352,-1.0613296011893882,-0.7925736487133301,0.14089856387614463,1,1,1
Grocery,42,12345,12965,16593,139089,14,19,14,18,0.0629940778017044,3,False,0.23571087419986725,0.7468209266662598,0.8327903151512146,5.039248466491699,4.9733500480651855,5.295194149017334,5.232944011688232,0.06589841842651367,-0.25594568252563477,-0.1936955451965332,-0.0036482810974121094,-0.0070766257122159,0.06805628346070067,-0.2501191718873126,-0.1820628884266119,0.0659023483451667,-0.2559523664474011,-0.19347374901029846,-0.003423730908064082,1,1,1
Grocery,42,12345,11465,11245,93959,13,13,3,12,0.1666666716337204,1,True,0.9991267323493958,0.9959743022918701,0.9550552368164062,0.006584732793271542,0.006257346831262112,0.0009713222389109433,0.0008736607851460576,0.00032738596200942993,0.005613410379737616,0.005711072124540806,-0.0002297242172062397,-0.01971563883125782,0.0004608560764460777,0.013047140678233258,0.01350799675467933,0.0003123279743987125,-0.00031900728761020784,-0.0005714986137124612,-0.0005648193005009658,3,3,1
Grocery,42,12345,3772,10813,88874,3,13,17,35,0.040996003895998,3,True,0.7297298908233643,0.9807683229446411,0.76604163646698,0.26858261227607727,0.2544511556625366,0.33202844858169556,0.31508079171180725,0.01413145661354065,-0.06344583630561829,-0.04649817943572998,0.0028162002563476562,0.02269747667014599,0.014496014472109329,-0.05778711352253399,-0.04329109905042466,0.01412575688348613,-0.06321305033417875,-0.046393518255261675,0.0026937751954309447,1,1,1
Grocery,42,12345,11021,11553,96902,13,13,3,33,0.10050378739833832,1,True,0.7949405908584595,0.9624522924423218,0.8967792391777039,0.5234227776527405,0.4601394534111023,0.2681589424610138,0.22948792576789856,0.06328332424163818,0.2552638351917267,0.2939348518848419,-0.02461230754852295,-0.040184538811445236,0.06931749259149139,0.3328964488326517,0.4022139414241431,0.06312882248844465,0.24710182181309476,0.28207940087239985,-0.02815124342913955,3,3,3
Grocery,42,12345,14391,14392,124300,16,16,3,19,0.13245323300361633,1,True,0.3534242510795593,0.6484586596488953,0.6279895305633545,1.3238130807876587,1.2435487508773804,1.1238691806793213,1.040086030960083,0.08026432991027832,0.1999439001083374,0.2837270498275757,0.003518819808959961,0.006239758338779211,0.08679379962147848,0.23731878015454877,0.32411257977602725,0.08036996453607735,0.19614880738923132,0.2819541115198629,0.005435339594554195,3,3,3
Grocery,42,12345,5901,4592,28061,7,7,1,67,0.12216944992542267,0,True,0.8241677284240723,0.9329615831375122,0.8892005085945129,0.28355398774147034,0.28709694743156433,0.19057486951351166,0.19338124990463257,-0.003542959690093994,0.09297911822795868,0.09017273783683777,0.0007365792989730835,0.003945365082472563,-0.0032088703773557265,0.1122490753385115,0.10904020496115575,-0.0035460798084137883,0.09068970131303003,0.08774440163768404,0.000600780133067802,2,2,2
Grocery,42,12345,11580,10938,90508,13,13,3,39,0.09245003014802933,1,True,0.8689284920692444,0.9948762655258179,0.7954565286636353,0.24209244549274445,0.23087827861309052,0.14765623211860657,0.1404944211244583,0.01121416687965393,0.09443621337413788,0.10159802436828613,-0.004052355885505676,-0.019553132355213165,0.012293449674693098,0.11800281979325497,0.130296269467948,0.011139959484762117,0.09135084118838976,0.09716077970745886,-0.005330020965693016,3,3,3
Grocery,42,12345,1246,1100,4661,1,1,2,1,0.7071067690849304,1,True,0.9999929666519165,0.970233678817749,0.8986591100692749,0.0015194787411019206,0.00026925752172246575,5.98412734689191e-05,7.033323527139146e-06,0.001250221161171794,0.0014596374239772558,0.0015124453930184245,-0.0011974131921306252,-0.28359171748161316,0.00316049765083843,0.005175002307804266,0.008335499958642696,-0.00037729208809325794,-0.004143709704866872,-0.014724936963012351,-0.010203935170052221,3,3,0
Grocery,42,12345,12639,12411,105296,14,14,5,6,0.18257418274879456,2,True,0.9817041754722595,0.9636930227279663,0.9490593671798706,0.04465637728571892,0.03934687003493309,0.020870480686426163,0.018465284258127213,0.005309507250785828,0.023785896599292755,0.026191093027591705,-0.0029043108224868774,-0.052531998604536057,0.005710883965574233,0.03547698120399028,0.04118786516956452,0.005290010266783079,0.019995808922109844,0.020641641653838624,-0.004644177535054299,3,3,3
Grocery,42,12345,6024,4890,30904,7,7,8,8,0.125,2,True,0.9049686789512634,0.9639562964439392,0.7966254949569702,0.10739129036664963,0.10789739340543747,0.10297548770904541,0.0998549535870552,-0.0005061030387878418,0.0044158026576042175,0.007536336779594421,0.0036266371607780457,0.29110318422317505,0.000144850990615293,0.01088622924931654,0.011031080239931832,-0.0004964721868600624,0.003652906019872818,0.00716241937067136,0.004005985537658604,3,3,3
Grocery,42,12345,7232,2809,12412,11,5,1,6,0.40824827551841736,0,False,0.9456742405891418,0.9515294432640076,0.7363635301589966,3.924408197402954,5.279536247253418,4.626855373382568,5.985524654388428,-1.3551280498504639,-0.7024471759796143,-2.0611164569854736,-0.003541231155395508,-0.0008597951964475214,-1.294049214375172,-0.6706990614336413,-1.9647482758088133,-1.3778144796240017,-0.7107441769517109,-2.1073765381232725,-0.018817881547559923,0,0,0
Grocery,42,12345,7631,7069,49095,10,10,2,56,0.09449112415313721,1,True,0.9634103775024414,0.9724814891815186,0.9623997807502747,0.07720310986042023,0.07326905429363251,0.03933414816856384,0.03727579116821289,0.00393405556678772,0.037868961691856384,0.039927318692207336,-0.0018756985664367676,-0.022949842736124992,0.004111501770979737,0.05203051805671819,0.056142019827697925,0.003924289127720946,0.0346898199377554,0.03596709127732593,-0.0026470177881504076,3,3,3
