epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
70,0.910935,0.878821,0.032114,0.709687,0.542292,0.413150,0.001000,29,0.361957,0.000885,0.082886,0.638043,-0.023553,4.647642,5.482969,4.401479,0.017958,0.023706
71,0.896859,0.864621,0.032238,0.709087,0.520396,0.436959,0.001000,28,0.344927,0.000828,0.084436,0.655073,-0.017954,4.735741,5.428904,4.378176,0.017563,0.022783
72,0.915678,0.882733,0.032945,0.713886,0.538692,0.397585,0.001000,27,0.357679,0.000837,0.085944,0.642321,-0.021628,4.657951,5.413765,4.363830,0.017549,0.022990
73,0.861965,0.828959,0.033006,0.721983,0.534493,0.397835,0.001000,26,0.349173,0.000824,0.086713,0.650827,-0.019853,4.724195,5.483844,4.373345,0.018073,0.022309
74,0.853704,0.820160,0.033544,0.732880,0.542891,0.410488,0.001000,25,0.364552,0.000892,0.087481,0.635448,-0.020610,4.679260,5.518136,4.366028,0.018532,0.023417
75,0.798605,0.765207,0.033397,0.751874,0.532394,0.444334,0.001000,24,0.359615,0.000840,0.087322,0.640385,-0.017968,4.687889,5.519233,4.344285,0.018140,0.022609
76,0.817713,0.784430,0.033283,0.746376,0.543191,0.423510,0.001000,23,0.357762,0.000818,0.087066,0.642238,-0.004460,4.693377,5.489620,4.336373,0.018450,0.021862
77,0.789786,0.756366,0.033420,0.753174,0.537792,0.438987,0.001000,22,0.359079,0.000825,0.087433,0.640921,-0.013027,4.710093,5.502810,4.324786,0.018088,0.022315
78,0.741402,0.707827,0.033575,0.777467,0.545891,0.415387,0.001000,21,0.367524,0.000824,0.087388,0.632476,-0.008044,4.660348,5.541495,4.320967,0.018622,0.021846
79,0.754982,0.721404,0.033577,0.759172,0.519196,0.434256,0.001000,20,0.362393,0.000781,0.087738,0.637607,-0.023810,4.685460,5.609121,4.319675,0.017931,0.021424
80,0.756088,0.722605,0.033483,0.764571,0.541992,0.417679,0.001000,19,0.364601,0.000806,0.087276,0.635399,-0.003273,4.682616,5.514745,4.284416,0.018382,0.021635
81,0.756799,0.723403,0.033396,0.750275,0.517696,0.451130,0.001000,18,0.359935,0.000731,0.087300,0.640065,-0.030132,4.682135,5.616919,4.308416,0.017046,0.020980
