epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
61,1.044501,1.019598,0.024903,0.660102,0.542891,0.435386,0.001000,30,0.333529,0.001034,0.060742,0.666471,-0.007771,4.608154,5.262242,4.778893,0.018512,0.026298
62,1.044871,1.019469,0.025403,0.658103,0.544991,0.438422,0.001000,29,0.327555,0.000982,0.062806,0.672445,-0.012203,4.639393,5.305199,4.757552,0.017978,0.025665
63,1.024669,0.998589,0.026080,0.668699,0.550990,0.418766,0.001000,28,0.331608,0.000972,0.064793,0.668392,-0.009339,4.628432,5.298558,4.757361,0.018070,0.025401
64,1.020897,0.994344,0.026553,0.662301,0.544691,0.440344,0.001000,27,0.322891,0.000908,0.066953,0.677109,-0.018301,4.646628,5.363693,4.740103,0.017591,0.024466
65,0.987377,0.959961,0.027416,0.686594,0.547690,0.436948,0.001000,26,0.332983,0.000941,0.069157,0.667017,-0.008736,4.619108,5.287438,4.712256,0.018548,0.024435
66,0.979816,0.951866,0.027950,0.689193,0.547990,0.448128,0.001000,25,0.325674,0.000901,0.071424,0.674326,-0.005813,4.649104,5.353603,4.698452,0.018076,0.023971
67,0.964159,0.935399,0.028760,0.689693,0.551290,0.438549,0.001000,24,0.331025,0.000881,0.073769,0.668975,-0.013695,4.630855,5.329085,4.677939,0.018248,0.023420
68,0.954559,0.925120,0.029439,0.693892,0.551290,0.449153,0.001000,23,0.331737,0.000857,0.075985,0.668263,-0.002558,4.621984,5.367949,4.669149,0.018089,0.023012
69,0.929188,0.899021,0.030167,0.703889,0.547690,0.437001,0.001000,22,0.334245,0.000824,0.078247,0.665755,-0.009851,4.605810,5.391966,4.641075,0.017375,0.022844
70,0.909681,0.879022,0.030660,0.719384,0.546491,0.422377,0.001000,21,0.330221,0.000813,0.080157,0.669779,-0.002686,4.632186,5.360137,4.633572,0.017741,0.022331
71,0.928067,0.896763,0.031304,0.695591,0.518296,0.423792,0.001000,20,0.329876,0.000791,0.082327,0.670124,0.001145,4.651044,5.433586,4.641195,0.016813,0.022535
72,1.106458,1.074760,0.031698,0.666500,0.535393,0.372766,0.001000,19,0.328593,0.000763,0.083728,0.671407,-0.013603,4.601800,5.355060,4.627456,0.017605,0.021284
73,1.030521,0.998103,0.032418,0.659302,0.496101,0.394839,0.001000,18,0.331157,0.000770,0.085958,0.668843,-0.006995,4.632146,5.461235,4.678420,0.016642,0.022193
74,1.076181,1.042543,0.033638,0.634310,0.511698,0.406207,0.001000,17,0.353757,0.000859,0.088513,0.646243,0.013726,4.586871,5.414337,4.632768,0.017869,0.023241
75,1.046824,1.013028,0.033796,0.654104,0.514097,0.419212,0.001000,16,0.348000,0.000948,0.089423,0.652000,0.004099,4.606227,5.318115,4.638605,0.020862,0.022649
76,1.040282,1.005437,0.034845,0.658802,0.532693,0.436082,0.001000,15,0.371480,0.001023,0.091350,0.628520,-0.011724,4.530530,5.295265,4.667243,0.021296,0.023870
77,0.950093,0.914586,0.035508,0.688194,0.550390,0.417683,0.001000,14,0.388466,0.001084,0.092425,0.611534,-0.015214,4.492306,5.350315,4.713847,0.021097,0.025276
78,0.892729,0.856382,0.036346,0.711487,0.516797,0.410706,0.001000,13,0.399673,0.001128,0.094472,0.600327,-0.008783,4.468920,5.448750,4.743377,0.020358,0.026713
79,0.964532,0.927152,0.037380,0.686294,0.526995,0.427173,0.001000,12,0.417492,0.001167,0.096729,0.582508,-0.004473,4.417035,5.514979,4.758226,0.020133,0.027603
80,0.894187,0.856712,0.037475,0.714986,0.545291,0.433690,0.001000,11,0.429251,0.001158,0.096261,0.570749,-0.008881,4.357122,5.549956,4.721180,0.020329,0.027283
81,0.836199,0.798875,0.037324,0.735679,0.529694,0.434168,0.001000,10,0.427917,0.001122,0.095847,0.572083,-0.022874,4.337677,5.594050,4.689798,0.020713,0.026320
82,0.871256,0.834001,0.037255,0.718484,0.536893,0.456110,0.001000,9,0.428500,0.001105,0.095578,0.571500,-0.030803,4.314288,5.609873,4.673634,0.021164,0.025633
83,0.844842,0.807579,0.037264,0.735879,0.546791,0.467363,0.001000,8,0.436252,0.001111,0.095092,0.563748,-0.022038,4.257970,5.576686,4.645857,0.021740,0.025261
84,0.802516,0.765380,0.037136,0.755173,0.542891,0.442542,0.001000,7,0.429053,0.001122,0.095146,0.570947,-0.012348,4.272997,5.549345,4.632627,0.022320,0.024978
85,0.783028,0.745988,0.037040,0.759872,0.540192,0.427796,0.001000,6,0.413741,0.001094,0.095847,0.586259,-0.009583,4.333989,5.557841,4.641583,0.022147,0.024566
86,0.778247,0.741229,0.037019,0.762671,0.533593,0.437610,0.001000,5,0.406914,0.001027,0.096234,0.593086,-0.012986,4.344708,5.588711,4.635152,0.020845,0.024344
87,0.767280,0.730368,0.036912,0.770769,0.544391,0.424059,0.001000,4,0.411708,0.000992,0.095559,0.588292,-0.014067,4.309342,5.594795,4.612686,0.020429,0.023963
88,0.746917,0.710662,0.036255,0.764371,0.507798,0.449159,0.001000,3,0.403325,0.000911,0.093930,0.596675,-0.014790,4.308407,5.631382,4.587906,0.019358,0.023165
89,0.765361,0.729491,0.035870,0.765370,0.524595,0.392208,0.001000,2,0.408281,0.000924,0.092318,0.591719,-0.016780,4.296099,5.590431,4.557581,0.019861,0.023003
90,0.804501,0.769194,0.035307,0.723083,0.514697,0.465642,0.001000,1,0.386743,0.000845,0.091878,0.613257,-0.023302,4.367466,5.650533,4.567440,0.018569,0.022372
