epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
63,1.015783,0.990422,0.025362,0.665400,0.532094,0.458645,0.001000,30,0.295460,0.001140,0.064804,0.704540,-0.035503,5.229384,5.224242,4.501931,0.023514,0.024233
64,1.045901,1.019617,0.026284,0.661402,0.525495,0.363351,0.001000,29,0.301728,0.001165,0.067461,0.698272,-0.036806,5.203481,5.286588,4.467965,0.023633,0.024636
65,1.036967,1.010289,0.026678,0.651605,0.530294,0.421899,0.001000,28,0.286859,0.001086,0.069767,0.713141,-0.036067,5.283541,5.273697,4.494446,0.023442,0.023158
66,0.985370,0.957740,0.027630,0.679796,0.541092,0.424133,0.001000,27,0.298229,0.001103,0.072181,0.701771,-0.016634,5.262405,5.311059,4.466969,0.023099,0.023871
67,0.960323,0.931914,0.028409,0.691593,0.530594,0.399223,0.001000,26,0.297659,0.001114,0.074816,0.702341,-0.023120,5.255887,5.324434,4.462268,0.023344,0.023863
68,0.985050,0.955699,0.029351,0.677997,0.549190,0.442190,0.001000,25,0.306176,0.001168,0.077387,0.693824,-0.034594,5.216877,5.292551,4.473061,0.024823,0.023493
69,0.921945,0.891999,0.029946,0.704489,0.541692,0.443242,0.001000,30,0.303446,0.001132,0.079554,0.696554,-0.033781,5.239398,5.320371,4.469113,0.023901,0.023676
70,0.920636,0.889998,0.030638,0.706788,0.552490,0.444705,0.001000,29,0.305056,0.001045,0.081754,0.694944,-0.022021,5.249460,5.312568,4.436979,0.022323,0.023384
71,0.888557,0.857454,0.031103,0.712786,0.548290,0.453369,0.001000,30,0.299643,0.001023,0.083666,0.700357,-0.028243,5.269646,5.277278,4.426295,0.022569,0.022672
72,0.884151,0.852237,0.031914,0.720484,0.549190,0.446192,0.001000,29,0.312148,0.001085,0.085533,0.687852,-0.040053,5.211808,5.316243,4.439521,0.023730,0.022838
73,0.885688,0.853071,0.032617,0.722483,0.533893,0.456574,0.001000,28,0.320287,0.001056,0.087337,0.679713,-0.039178,5.161451,5.389897,4.395584,0.023014,0.022934
74,0.851078,0.818458,0.032620,0.741078,0.547990,0.424508,0.001000,27,0.310438,0.001001,0.088003,0.689562,-0.024252,5.239787,5.367510,4.408844,0.022614,0.022136
75,0.855453,0.822720,0.032733,0.721484,0.541692,0.457852,0.001000,26,0.299261,0.000945,0.089127,0.700739,-0.023830,5.287942,5.356255,4.395006,0.022157,0.021312
76,0.803155,0.770080,0.033075,0.754774,0.544091,0.455483,0.001000,25,0.314400,0.001041,0.089257,0.685600,-0.026369,5.223146,5.395817,4.392619,0.023813,0.021764
77,0.817260,0.783761,0.033499,0.748076,0.538692,0.476330,0.001000,24,0.321261,0.001047,0.090211,0.678739,-0.028288,5.180185,5.440227,4.374794,0.023952,0.021751
78,0.789237,0.755781,0.033456,0.765270,0.531494,0.394817,0.001000,23,0.317518,0.001043,0.090317,0.682482,-0.021514,5.215346,5.396359,4.358801,0.024267,0.021317
79,0.830919,0.797760,0.033159,0.720884,0.504499,0.448894,0.001000,22,0.300198,0.000968,0.090484,0.699802,-0.026685,5.294453,5.427831,4.382942,0.023427,0.020481
80,0.833413,0.799804,0.033609,0.728481,0.533293,0.434496,0.001000,21,0.322189,0.001012,0.090516,0.677811,-0.017581,5.201008,5.447468,4.377577,0.023972,0.020905
81,0.815568,0.782015,0.033553,0.739178,0.538392,0.441214,0.001000,20,0.311601,0.000982,0.091037,0.688399,-0.019611,5.231491,5.432628,4.337364,0.023437,0.020794
82,0.790459,0.756009,0.034450,0.752474,0.532094,0.469884,0.001000,19,0.338413,0.001094,0.092237,0.661587,-0.016152,5.130667,5.439322,4.432876,0.025403,0.021191
83,0.749033,0.714807,0.034226,0.775167,0.533893,0.413755,0.001000,18,0.337099,0.001120,0.091578,0.662901,-0.011430,5.169205,5.345264,4.398610,0.025933,0.021146
84,0.748905,0.714762,0.034142,0.766170,0.532094,0.435410,0.001000,17,0.326081,0.001009,0.092036,0.673919,-0.014410,5.213358,5.362329,4.357519,0.023970,0.020851
85,0.738066,0.703811,0.034255,0.769469,0.549790,0.461529,0.001000,16,0.333449,0.001042,0.091920,0.666551,-0.011779,5.182188,5.408040,4.379266,0.024508,0.021009
86,0.679200,0.644615,0.034584,0.795361,0.539292,0.446514,0.001000,15,0.345181,0.001142,0.092230,0.654819,-0.011391,5.115185,5.416838,4.372060,0.026168,0.021374
87,0.702287,0.667339,0.034948,0.781865,0.522496,0.446569,0.001000,14,0.348053,0.001129,0.093253,0.651947,-0.018346,5.073613,5.424416,4.342635,0.026252,0.020976
88,0.664499,0.629735,0.034764,0.802459,0.531494,0.417667,0.001000,13,0.337048,0.001057,0.093375,0.662952,-0.021160,5.116261,5.460230,4.315564,0.025529,0.020132
89,0.660352,0.625625,0.034727,0.793262,0.534793,0.448292,0.001000,12,0.329176,0.000959,0.093781,0.670824,-0.015427,5.150021,5.534768,4.286600,0.024009,0.019559
90,0.630289,0.595599,0.034690,0.814756,0.532394,0.457384,0.001000,11,0.333088,0.000989,0.093393,0.666912,-0.006982,5.143116,5.525468,4.266826,0.024715,0.019454
91,0.606627,0.571835,0.034793,0.826652,0.543491,0.453219,0.001000,10,0.337797,0.001068,0.093420,0.662203,-0.013909,5.115253,5.477328,4.283224,0.026352,0.019330
92,0.606283,0.571323,0.034960,0.818654,0.534193,0.461387,0.001000,9,0.341329,0.001064,0.093742,0.658671,-0.027108,5.068915,5.488573,4.270247,0.026416,0.019130
93,0.575218,0.540248,0.034970,0.840448,0.537792,0.453713,0.001000,8,0.346306,0.001042,0.093446,0.653694,-0.024853,5.053281,5.533163,4.257438,0.026020,0.019100
94,0.549717,0.514913,0.034804,0.840548,0.538392,0.455196,0.001000,7,0.337636,0.000978,0.093472,0.662364,-0.021280,5.097007,5.544207,4.245299,0.025113,0.018626
95,0.534030,0.499517,0.034513,0.848146,0.533293,0.450347,0.001000,6,0.335965,0.000971,0.092613,0.664035,-0.014932,5.111095,5.541582,4.231964,0.024985,0.018626
96,0.516674,0.482138,0.034536,0.853544,0.535393,0.439968,0.001000,5,0.342251,0.001002,0.092270,0.657749,-0.014995,5.077141,5.552762,4.230753,0.025487,0.018760
97,0.509001,0.474629,0.034372,0.853544,0.529694,0.460846,0.001000,4,0.336492,0.000986,0.092106,0.663508,-0.018664,5.090307,5.570002,4.219357,0.025321,0.018578
98,0.499279,0.465153,0.034126,0.866740,0.542292,0.451063,0.001000,3,0.333285,0.000966,0.091503,0.666715,-0.017187,5.109871,5.576437,4.196899,0.025144,0.018282
99,0.480921,0.447074,0.033847,0.857243,0.525195,0.459513,0.001000,2,0.320659,0.000885,0.091415,0.679341,-0.019752,5.156971,5.548648,4.191461,0.023941,0.017646
100,0.479104,0.445207,0.033896,0.866640,0.535993,0.432593,0.001000,1,0.330189,0.000903,0.090945,0.669811,-0.014396,5.141307,5.540636,4.208883,0.024321,0.017660
